reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Product_Category
A3Q8ADMHH5CVT8,9178904056,NY Snow Owl,"[0, 0]",This is a great shop light.  I use is on  my bench when I'm working.  For the price it is fantastic.,5,Great Light,1393200000,"02 24, 2014",Tools and Home Improvement
A153667BXFYPSE,B0000222UX,B. Hair,"[8, 9]","I've had this saw for a few months now and by far, it is the best CS I have owned.  I wasn't sure how much I would use the Tilt-Lok handle however, I find myself adjusting it each time I make a significant change in the cutting depth.  Having the ability to change the angle of the handle is nice, especially when making long rip cuts at a shallow depth.The saw has a tremendous amount of power and has so far, cut through everything I have thrown at it.  3/4 plywood is easily ripped cleanly and accurately.  2x lumber can be mitered as well.  The supplied blade isn't bad either considering it is thrown in by the maunfacturer.  Eventually, I will upgrade it to one of the better quality Freud blades.As with most Milwaukee tools, the warranty is stout.  I think that any manufacturer who builds a quality tool should back it up  and Milwaukee definetly does.Bottom line, this CS is in a class by itself and worth every penny.",5,Excellent power with added flexibility,1124496000,"08 20, 2005",Tools and Home Improvement
A2ICP3BB51DN0Q,B0000222UX,Bluesteel124,"[0, 0]",I've had this saw for a couple of years and it works great. I do the occasion remodeling project and this is the best circular saw I've owned.,5,Great Circular Saw!,1357862400,"01 11, 2013",Tools and Home Improvement
A22MANL4US4RMY,B0000222UX,Book Carpenter,"[1, 1]","This is a great saw at a nice price.  It has lots of power, is easy to adjust, and comes in a sturdy carry case.",5,Excellent Saw,1284768000,"09 18, 2010",Tools and Home Improvement
A3EZ68YO4ISMJ,B0000222UX,B. R. Kmack,"[9, 10]","I bought this saw at a Big Box. Paid more than the amazon.com price. I won't make that mistake again. However, even the price I paid was worthwile for this tool.The control handle is ergonomic and very comfortable. Trigger action is smooth and required less effort than other saws I have used. After taking it out of the box on a deck renovation, the first thing I noticed is the large-size and relative light weight of this saw. Upon reaching for the left-hand guide handle, I see that it is attached to the aluminum base of the tool, rather than the motor assembly. This is a detail unique to Milwaukee products and allows for more balanced handling of the tool. The left hand guides the base of the saw... confidence inspiring.I fire it up. The eerily quiet motor (by circular saw standards) is refreshing. It is nice to end a day of sawing without a ringing in my ears. This saw is plenty powerful. I cut 2X treated lumber (very wet) with ease. The included blade is adequate. It made satisfactory cuts in rough lumber. I would recommend purchasing a dedicated finishing blade for finer applications.Well constructed and ergonomic, I am happy with this purchase and I highly recommend this model to contractors or anyone who expects to put in many hours with this saw.",5,"Power, comfort, and quiet.... ahh.",1124496000,"08 20, 2005",Tools and Home Improvement
A13DQOJSW7UDYC,B0000222UX,DFXL72,"[3, 4]",I recently purchased this saw and am exremely impressed so far!  Cuts through all types of lumber with ease.  Very smooth and surprisingly quiet.  This is the finest circular saw available!,5,Excellent Circular Saw!,1157932800,"09 11, 2006",Tools and Home Improvement
A34AJVDIH5X5AA,B0000222UX,"D. Jaster ""Tool Guy""","[4, 6]","This saw is a dream to use. It cuts just as smoothy through thick hardwood as it will through a 1x1. With power to spare, it lives up to the Milwaukee name. The tilt handle feature makes it so comfortable you can use the saw all day without fatigue. Each cut is almost effortless and without vibration. The 6390-21 is the king of 7 1/4 inch circular saws. You can't go wrong with this one!",5,The Only Circular Saw I'll Ever Own,1011830400,"01 24, 2002",Tools and Home Improvement
A26F4DH22KS0ZC,B0000222UX,DocT65,"[3, 4]","This Milwaukee circular saw is among the best tools made.  The motor is strong and cuts through the hardest woods with relative ease.  It is well balanced and of moderate weight thanks to the alloy construction.  Fit and finish is suberb, as is the case with most Milwaukee products.  The case is sturdy and a plus if you move your saw frequently between jobs.  The Milwaukee gets 5 stars and is a credit to their line of quality power tools.  I'd buy another one without a second thought.",5,AWESOME SAW!!,1096329600,"09 28, 2004",Tools and Home Improvement
AKO25EFZ33DQZ,B0000222UX,encanto,"[5, 5]","I've completed a bunch of projects using my new Milwaukee 6390-21 saw.  I've made shelving and cabinets using pine, cedar and oak. I've cut 2 by's for deck construction and ripped plywood for roof repair.  This saw is terrific.  It is powerful, solid without being excessively heavy, and very well balanced for a sidewinder.  Calibration marks are clear and accurate for depth of cut and baseplate angle.  Large adjustment lever and knob make these adjustments easy.  I've done a number of jobs requiring 45 degree bevel cuts.  If you've done this, you know how difficult it can be using a handheld curcular saw.  Well, I'm impressed with how accurate the gauge is and how easy it is to balance this saw to get perfect mitered corners.  The most remarkable feature is the Tilt-Lok.  I wasn't sure how often I would use this when I first considered buying this model, but I find I use it often and really like it.  It allows me to get just the right handle angle so that whether I'm making cuts on the ground, or kneeling on a roof, cutting above my head or using saw horses, I can find an angle where the handle and trigger feel just right and I'm in control.  Even without electronic braking, the wind-down interval is very brief.  The self storing wrench and spindle lock button eliminate a lot of fumbling during blade changes.  A few points to consider:  the blade that ships with this saw is for ripping, so plan on buying a couple more for cross cuts and fine finishing.  Also, you'll need a rip fence because Milwaukee doesn't include this vital accessory:Milwaukee Rip Fence Kit, Model# 49-22-4146.  Finally, the base plate is aluminum to keep the weight down, but the aluminum galls on some surfaces and leaves marks, so plan on putting some tape on the bottom to protect fine work pieces.  Every time I start a new job, I look forward to opening that big red box and taking out this really fine instrument.",5,A cutting edge saw,1323475200,"12 10, 2011",Tools and Home Improvement
A2LZGZXG5BOQ0Q,B0000222UX,fatal_degree,"[0, 0]","I bought this for my mother, who is 5' tall and has small hands. I am also a small woman, though still a couple inches taller than my mom...she's shrinking...hhehe...anyway... The same year she happened to buy me a porter cable circular saw.I have used this and I have used the Porter Cable circular. This saw is a very nice quality with some good features. However it is bulky and less easy to manipulate. Mostly it is bulky. Which would be good for big guys. If you're smaller framed....or a small woman, this might be a little cumbersome. I enjoy using the Porter Cable circular saw much more, without any sacrifice of accuracy or power.This is a very good saw, but remember to play with your tools before you buy them. And think of the end user if it is a gift.",4,A Little Bulky,1364169600,"03 25, 2013",Tools and Home Improvement
A1ILWPH1GHUXE2,B0000222UX,JB,"[0, 0]","The Milwaukee 6390-21 was my first circular saw purchase.  It is fairly lightweight, quiet for a circular saw, zipped right through a bunch of cedar planks and cedar 4x4s once I got the hang of it.  (Note that I used aFreud D0740X Diablo 7-1/4 40 Tooth ATB Finishing Saw Bladefor these cuts.)  I'm not sure yet whether the adjustable handle is a must-have feature, but it is a nice option to have.  And adjusting the cutting depth and angle is a cinch.After using this for a full day I think the electric brake and replaceable power cord on the Milwaukee 6394-21 would be a nice upgrade - but perhaps not worth the significant extra cost for my DIY use.  My only other concern is the aluminum base plate, which flexes a bit under pressure.  If Milwaukee had included a stiff magnesium base plate this would be a 5-star saw.  As is, it is still a great bargain - the only other saw I considered (a Makita with magnesium base plate) was $35 more at the local big box store.",4,A good saw for the money,1402185600,"06 8, 2014",Tools and Home Improvement
A2HCGBJESN9UA6,B0000222UX,J. Caffarella,"[3, 4]","Growing up, I can recall my Dad using a circular saw for everything.  After I purchased a home of my own, and being a bit of a DIY'r, I invested in a miter saw, table saw and Ryobi cordless circular saw, none of which I came to find were very good for cutting thick (4x4) or wet treated lumber, especially the Ryobi cordless saw which severly lacked power.  I received a Milwaukee 6390-21 circular saw as a gift.  I fell in love with it the first time I used it.  While I consider it a 'beast' due to its power and ability to slice through lumber like a hot knife through butter, I was surpised at how accurate and precise the cuts were.  Being a right handed saw, I was concerned about visability, but it's not an issue because you can clearly see the blade from both sides of the saw. The saw has a number of adjustments, all of which can be made quickly and easily, without tools. I agree with other reviewers that the included blade isn't of high quality, so you'll most likely want to purchase a better one. The hard case is larger than it needs to be, and is impossible to close if the saw isn't properly seated.  The case could also benefit from a place to store accessories, such as a rip guide (not included with the saw). Overall, I'm extremely pleased with this saw and highly recommend it.  As a result, I'm looking at other Milwaukee tools.  In fact, I just purchased a Milwaukee 2457-21 power ratchet wrench kit which I am anxious to use.",5,LOVE IT!,1345593600,"08 22, 2012",Tools and Home Improvement
A33GNK4YENACDJ,B0000222UX,John McQuitty,"[4, 5]","This is one powerful saw!  I've yet to slow it down, yet alone bog it down.  It just eats wood.  That aside, it has some super features.  The tilt handle is great.  It is not hard to adjust, and makes the saw much more pleasant to use.  The sightline is excellent, and the saw tracks well.  I also like the padded forward grip, and being able to see the bevel scale without turning the saw around.  The base is flat and promises to stay that way, and the saw is light weight.  I have had no problems with it whatever.  In fact, I gave my backup yellow saw away - and it was a good saw too.  This Milwaukee saw rocks!  It is professional through and through - definitely five star material.",5,Power!,1037836800,"11 21, 2002",Tools and Home Improvement
AAEGOM06JSS10,B0000222UX,"J. Petersen ""jjpeter""","[21, 25]","I just started using this saw (I purchased the lefthand 6391) to complement my lefthand Skil 5510 5-1/2"" Circular Saw. My old (20 years) 7-1/4"" Skil saw was overdue for replacement. Even though I use my 5-1/2 for most of my cutting, I need a 7-1/4 now and then for heavier work like cutting 4x stock. Here are my impressions of the Milwaukee 6391.Good -1-Surprising light weight for a 7-1/4. The magnesium\aluminum\plastic housing makes this unit the lightest 7.25s I have handled. And I checked all the major brands at home depot, hefting each in turn.2- First class construction. Every component of this machine is precision. The aircraft aluminum shoe is a marvel to behold. Much better then the stamped steel some others use. The depth of cut release mechanism is the best I have seen. Big grabbable handle that smoothly releases the shoe. Ditto on the bevel release, both easy on the fingers and they lock down with confidence. I really like the grab handle at the front of the saw. Its grippy-rubber covered and fits the hand perfectly. The magnesium housing around the top of the blade looks cool and give this saw an impressive look. The adjustable handle is a clear break-through in saw design. Its a brilliant innovation and I'm surprised no other manufacturer thought of this before. It lets you set the angle your hand engages the tool with. So whether you are working material below your knees or even overhead, you have eight settings to chose from. I'm still experimenting with the settings, but with this saw, you have a choice. I really like the rubberized handle too. No more slipping out of a sweaty palm.3- Power. I'm working with salvaged fir timbers this month, all 4x and this old wood is hard and tough. The 6391 just powers through without slowing at all! Even the full 4""x12"" beams are no match for the powerful motor on the machine. I have to flip the timbers to cut all the way through them and the resulting cuts are square and smooth, and I'm doing these free hand, without a 90 degree helper-square. The blade that came with the saw is good, a 16 point carbide tipped one. When it starts to dull I'll switch over to a Freud TK203 7-1/4"" 24-Tooth Thin Kerf.4- Case. The saw comes with a LARGE red carry case. It will hold extra extension cords and other pliable items if desired.Negative - Very little here.1- The depth of cut guage is set on the inside of the saw housing and its hard to see. The marking are in 1/4"" increments, which is how much blade you want pertruding from below the work surface but the numbers are not easy to read. The Ryobi 7.25 had a very good depth guage setup, the best of all the ones I looked at at HD.2- No blade brake. Some of the high end saws have this feature, I'm not sure why Milwaukee left this out. Maybe to save on weight. It would be a ""nice to have.""2a- An update on the blade brake feature.  The ""right hand"" model, the 6394, has the blade brake.  I found this out from the Milwaukee web site.  No plans to offer this feature in the ""lefty"" model though (I wrote them).  You do lose a 1/4 horse of power on the 6394; maybe thats the trade off.  I'd rather have the power to be honest.This is a great circular saw. If you use one of these tools on a regular basis, or if you are just a now-and-then user but like to have the best tools, get this one. You'll be writing you own review here just out of your enthusiasm for what a great job Milwaukee has done on a classic design.",5,A precision tool,1032912000,"09 25, 2002",Tools and Home Improvement
AFK5SWZATPFJC,B0000222UX,"MAP ""makeroffinesawdust""","[5, 7]","I had to rebuild my 15yr old deck this past summer.  My craftsman CS just wasn't cutting it (pun).  Said this will never do.  Went to local big box and got this Milwaukee.  I can tell you it's one sweet saw.  Powerful enough to cut thru 2x treated lumber with ease.  Hasn't bound up on me, although I guess if one cuts crooked enough any CS would bind, my craftsmans was always binding, motor running blade stopped stuf like that.  These things don't exist with this saw.  I think the blade that comes with this saw is pretty good.  I used it all thru my deck rebuild with no problems.  As another has said, this saw is not very loud, it is a pleasure to use.  This saw isn't the least expensive out there, but it's well worth the money.  I haven't read all the reviews but can't believe anyone who has used this saw would not like it.  Highly recommend it.",5,MAP-Makerof finesawdust,1129680000,"10 19, 2005",Tools and Home Improvement
A3IEV6R2B7VW5Z,307141985,J. Anderson,"[14, 15]","I don't know who owns the rights to this wonderful production, but considering all the other Rankin/Bass goodies available on DVD, why has Mouse On The Mayflower been ignored for release? It's ludacris! Release it!! For heaven's sake!! This production deserves at least the same repect that was given to lesser productions like ""Rudoloph's Shiny New Year"" or ""The Little Drummer Boy, Book II"", which were not half as good as Mouse On The Mayflower"". Most of us Baby Boomers grew up with this stuff. We got our baths & teeth brushed early so we could watch them before being scurried off to bed, and anxiously awaited repeats year after year. Did anyone else but me sit with a cassette recorder next to the TV speaker so they could record the show audio? LOL. I did. I loved the songs, and I'd listen to the tapes I made and play the visuals over and over in my head. God it was great being a kid! C'Mon Rankin/Bass! Bring this one back on DVD! It's a classic!",5,LISTEN TO THE PUBLIC!!!,1128556800,"10 6, 2005",CDs and Vinyl
A2H3ISQ4QB95XN,307141985,Joseph Brando,"[2, 2]","Thanksgiving is devoid of icons to make it a favorite amoung children - Tom Turkey can't compete with Santa Claus or Dracula - and so this holiday which is crammed in between the other two bigger ones comes up short when it comes to fun TV specials marking the celebration. However, you can count on Rankin/Bass, the long-reigning kings of enchanted holiday programming, to have left us this warm, entertaining show.Treading a fine line between historical accuracy and cartoon make-believe, Mouse On The Mayflower tells the tale of the Pilgrims' toilsome trip over to Plymouth Rock from the perspective of its tiniest passenger - a mouse! Although this special was done in traditional animation, and not the charming Animagic puppet-animation the studio is most well-known for, it still bears all of the trademarks of a Rankin/Bass special - with that bouncy background music that gets you all hyped up for the holiday. Also, like most other R/B specials, this one gets better and better each year you view it, with the songs becoming more familiar and enjoyable every time.With the lack of Thanksgiving Day Specials out there, and the beloved legend-like status of Rankin/Bass, you would think that this one would have been released on DVD a long time - but not the case! We are still left with a decade-old VHS release as our only source. Hopefully this will change soon.",4,Rankin/Bass Does Thanksgiving!!,1322006400,"11 23, 2011",CDs and Vinyl
A6GMEO3VRY51S,307141985,microjoe,"[38, 38]","This is a Thanksgiving tale that begins with the ship Mayflower being caught up in a big storm. A churchmouse named William tells the story from a mouses viewpoint. He begins with the decision by the pilgrims preacher to move to America, and the packing of the Mayflower. A disaster at sea threatens to sink the ship, but William the pilgrim mouse has an idea to save the ship. The pilgrims land safely and write the Mayflower Compact. They begin to build their new colony and church, but it is already Fall and they do not have enough food stored. The winter is so harsh and food so limited that many pilgrims do not live through the winter. The pilgrims learn to plant crops in the Spring, and in the Fall celebrate with a big feast, the first Thanksgiving. William also scuttles a plan to blame the Indians for an attack on the pilgrims.Romeo Muller who wrote/adapted the Rudolph special and others wrote this story. Maury Laws who did such a good job with the music on the other specials wrote the music for this one, while Jules Bass wrote the lyrics. The songs include ""Elbow Room"" about the tight conditions on ship, A  song by Priscilla called ""When He Looks at Me"", a love song between John and Priscilla called ""Time Stands Still"" which is reprised with the arrival of Spring. The Pilgrims sing  ""This Land was Meant to be Free"", while they are full of hope and building a new church and village.  Kids love this film, and it has a wonderful ending.This 1 hour TV special originally aired on NBC on November 23, 1968.  It is done in traditional cel animation. The tale is narrated and sung by Tennessee Ernie Ford, Captain Standish is voiced by Eddie Albert, Priscilla is voiced by Joanie Summers (yes, of Happy Days). Four different characters are are performed by the famous voice artist Paul Frees, including Captain Jones, Smiling Buzzard, Quizzler, and Scurv.This was produced by Rankin/Bass Studios, who were in high demand due to the success of their 1964 stop motion hit, ""Rudolph, the Red Nosed Reindeer"". After Rudolph their next holiday special was ""Cricket on the Hearth"" in 1967, a traditional cel animated feature, then the Mouse on the Mayflower the following year. In addition to Rudolph the studio made over 35 TV specials, of which about 19 are holiday specials. Some of the others include Year without a Santa Claus, Nestor the Long Eared Donkey, The Little Drummer Boy, Frosty the Snowman, Santa Claus is Coming'to Town, Here Comes Peter Cottontail, Cricket on the Hearth, the Stingiest Man in Town, 'Twas the Night Before Christmas, A Christmas Tree, Pinnochio's Christmas, Rudolph's Shiny New Year, the First Easter Bunny, The Easter Bunny is Coming'to Town, Leprechauns Christmas, The First Christmas, and Frosty's Winter Wonderland. They also made non-holiday films such as the Hobbit; Flight of Dragons; Mad Monster Party, & the Last Unicorn. It is incredible that one company is responsible for all those TV specials, which are 95% of the ones broadcast every year. Their studio's work includes standard animation, stop-motion animagic, and live action. They really are a huge part of our pop culture history. I hope this comes out on a restored DVD soon, I have bought all the other Rankin/Bass that has been released on DVD.The publishing rights to most of the Rankin/Bass catalog of films is currently owned by Little Golden Books, and they have begin the long and expesive process of preserving and restoring the original films, and releasing them on DVD. They have done a great job with the other films, some that look as good as they did when they were made. They even restored missing footage to Rudolph. Theyhave been adding extra features and behind the scenes featurettes to the DVD's as well, and creating some very nice box sets.",5,Thanksgiving Holiday fun from Rankin/Bass,1058140800,"07 14, 2003",CDs and Vinyl
A3E102F6LPUF1J,307141985,"Richard J. Goldschmidt ""Rick Goldschmidt""","[15, 16]","This is the BEST THANKSGIVING special around...and I am not just saying that because I am the RANKIN/BASS Historian.  The sound on this VHS is magnificent and it should be on DVD!  I have the original GAS LP Soundtrack on CD.  MAURY LAWS and JULES BASS did a wonderful job with the score.  ELBOW ROOM, sung by TENN. ERNIE FORD was part of the RANKIN/BASS off-Broadway play A MONTH OF SUNDAYS, before it was put to GREAT use in this special!  A GREAT Special!  E-mail me with any questions:  Rickgoldsc@aol.com",5,BEST THANKSGIVING special out there!,1068076800,"11 6, 2003",CDs and Vinyl
A2JP0URFHXP6DO,307141985,Tim Janson,"[11, 12]","It's been a number of years since I've seen Mouse on the Mayflower but it was always a favorite when I was a kid.  This was made by Rankin & Bass in 1968,who were at the height of their creative genius in the 60's, most known for Classic Christmas tales like Frosty the Snowman, Rudolph, and Santa Claus is Coming to Town.  This story tells the story of the voyage of the Pilgrims to America, but told from the perspective of mice who also make the perilous journey.  It's narrated by Tennessee Ernie Ford as we learn of the harsh journey over the Atlantic before the Pilgrims make it safely to the new world and are greeted by Indians and start their new lives.  Besides Ford the voice cast also includes Eddie Albert of Green Acres fame as Captain Standish.Like Frosty, this is done in regular animation and in that regard it has a look very similar to other Rankin & Bass specials like `Twas the Night before Christmas and others of the same period.  I always thought Rankin & Bass were vastly underrated as an animation studio.  This was a Thanksgiving tradition for a number of years but I have not seen it pop up on TV for quite a long time.  Unfortunately it's not on DVD yet so tracking a copy down may be hard.  Hopefully this will arrive on DVD soon.Reviewed by Tim Janson",5,A THANKSGIVING TRADITION,1141171200,"03 1, 2006",CDs and Vinyl
A31GBCW6YPY9OW,073890015X,Dave Childress,"[0, 0]",ok I guess a little over 2 hours was not enough for some but I thought the dvd was better then the vhs was,5,great late 90's concert,1378857600,"09 11, 2013",CDs and Vinyl
A3QAV7LALVG1F7,073890015X,"Dianne Papineau ""Brock Papineau""","[1, 16]","I read one of the review's on here for woodstock 99and I'm sick of people writing review's and they don'teven know the difference between rock and pop.First of all Limp Bizkit, Korn and Kid rock are not popbands they are rock and metal bands.Sure they are mainstreambands but they are still rock and metal bands.It's obviousthat future woodstock concert's won't be the same as the first.That was then this now and there is a whole new generationof band's out there waiting to be heard. wether it'd be metal,hard rock, blues, Jazz, rap/hip hop,alternative and etc.a bigconcert like this has to please everybody.They are not puttingon a concert just for you it's for everybody.I've never beento woodstock but even I know that not everybody listen's tothe same music.I love rock n roll, blues, heavy metal , alternative, rap and Jazz and if I were to attend woodstockif there's a band I don't like playing I'll walk away fromthe stage and wait to hear who's next.I wish people wouldrespect music even if they don't like it.The reviewer who I'mtalking about must be old because he or she only care'sabout the first woodstock and doesn't appreciate any othermusic.Like I said that was then this is now and well if youdon't like it well don't buy a ticket. Woodstock 99' wasan awesome event with alot of great new music and a wholenew generation of people.It's ok to remember the firstwoodstock but now there will be more and better woodstock'sin the future.",5,Future woodstock's will be better than the first,1043280000,"01 23, 2003",CDs and Vinyl
A1BFRIT70VHDF8,073890015X,"Doogie the Audio Junkie ""dackley""","[10, 12]","I paid, I went, I saw, I experienced.  Unfortunately this production of the event doesn't come close to the experience of 3 days of 250 thousand people united in one purpose.  Most everyone saw on the news the  declination of the event after the walls had come down and the locals  started bringing in alcohol.  From Thursday afternoon through Sunday  afternoon Woodstock 99 was about the Love, Peace, Music and high water  prices.  I don't remember anyone not having a good time and respecting each  other.The video does a fair job with the music part.  I was hoping for a  more extensive version of coverage of the event when the DVD was released.  I mean a Double Sided, Dual Layered, Double DVD set could have had much  more exposure of the whole event.  I guess the producers felt it was  adequate to just master the same VHS tape that was release last year into a  DVD format and market it.  I saw the entire Pay Per View event afterwards  and the coverage was fantastic.  This would have been the ideal  release.In all I give this new format release a 2 out of 10.  It's the  same old stuff released last year in a new package.",2,2% Of The Real Woodstock 99,952646400,"03 10, 2000",CDs and Vinyl
AEFGR6NFTNWH0,073890015X,Emile Pinsonneault,"[0, 0]","As a fan of filmed concerts, I avoided this one based on some of the reviews. It seems that folks are polarized on whether it's great, medicore or blasphemy. Finally, due to curiousity and the $10 price tag, I relented. What a gem.First off, we all know the historical significance of Woodstock. 5 Days of Peace, Love and Music and blah blah blah. This event does not diminish the original and we all know how great that was and so forth. Get over it. This is a different event that highlights acts from the late 90's, NOT the 60's. Music constantly reinvents and things change.This concert provides a sampling of bands form the late 90's. There are 25 bands on this disk and this concert manages a diversity of genre's. From soul to rap to pop to metal to punk. Someone argues that the songs selected aren't the ones they would have chosen. The songs here are pretty damn good and they represent. In between the songs are short segments involving the audience. These are well done and short enough as to not be boring.What I like about this disk:Great sound. Well recorded. Crank up the home theatre. 5.1 sound.Good selection of artists. I'm in my 50's and liked most of the bands. I do have rather diversified tastes.Nice filming and editing. Not the attention deficit editing which is all too typical of concert videos.The price tag.So in summation, I really liked this disk and have watched it multiple times. Really pleased with sound quality and filming. There are several really great performances and it's a bargain. If you love concert videos and 90's music you will find it well worth your while. If your preference is 60's music and you think Woodstock was was the be-all, end-all you probably won't like this. Save your bucks for the Woodstock Director's cut.",5,"Don't Get Hung Up On The ""Woodstock"" Thing...",1239580800,"04 13, 2009",CDs and Vinyl
A24GD1AWG77IDJ,073890015X,"E. Uthman ""Ed""","[11, 13]","I dock this DVD one star only because I wanted it to be longer. Boasting some of the best-mixed live music I have ever heard with a brilliant video transfer, the WOODSTOCK '99 DVD is a must-have for any modern music  aficionado. Crank this up on a powerful Dolby Digital sound system, and  you'll find little reason to hassle with attending a live concert again  (especially if you are &quot;of a certain age&quot;).The quality of the  musical acts is much more even than those found in the original '69  Woodstock documentary (which, let's face it, had some pretty low  lowpoints). I would give special marks to G. Love and Special Sauce,  Jamiroquai, Lit, Sheryl Crow, Korn, Bush, Metallica, and Megadeth; these  really sound great. The big band sound mix for James Brown and for the  Brian Setzer Orchestra is perfect. Disappointments are few and far between:  DMX and Kid Rock offer little, and the bloated Elvis Costello, with his  unsteady, de-edged voice and all-thumbs guitar technique, isn't even a  shadow of his former great self.This kind of material is what the  voluminous DVD format is meant for. It's too bad the producers didn't see  fit to fill up both layers of both sides of the disk. Also, this would have  been great for multi-angle viewing, another missed opportunity.The  &quot;cultural&quot; material between the acts consists mostly of topless  women. I'll register no complaints about that, but I wish there had been  more interviews similar to those which made the original '69 documentary so  great. The DVD includes &quot;supplemental material,&quot; but is is of  little consequence. This is a disc you buy for the music.",4,Many great performances; superb audio and video,960940800,"06 14, 2000",CDs and Vinyl
A1THF19PO0LXRD,073890015X,James Marsh,"[2, 2]","This would be the perfect event to put on DVD.  I do not want the tape, because after owning DVD, tape is so &quot;has been.&quot;  I do not want the CD because the visuals are more engaging.  Whoever out there who has  say so on this, listen up.  Give me DVD now.",1,Where's the DVD???,940464000,"10 21, 1999",CDs and Vinyl
A2KCJ6AACY6J0L,073890015X,James Shannon Bussey,"[4, 5]","If you were to just read the names of the bands you would automatically give this 5 stars. You can't really pay any attention to what some reviewers say. You may not really like all of the bands, but most are notable bands for the time. The problem with this DVD isn't the bands but the song selection. I understand that each band tries to control the video rights to its better songs but  this is rediculous. I have to say that Everclear and Rage Against The Machine both have ""A"" list songs on this DVD. Other than that the songs chosen by other bands are somewhat subpar. This DVD is still worth buying if you can get a good price.",3,"Good Bands, Bad Song Selection",1140220800,"02 18, 2006",CDs and Vinyl
A1M2KLG6VJ73WI,073890015X,"""p-nut_311""","[2, 6]","Okay, Woodstock is supposed to be about peace love and unity. This video proves &quot;peace love and unity&quot; as &quot;hate gangs and destroying&quot;. They should have had some more positive bands like 311.  I.C.P. should NOT have been there!  They REALLY made me mad when they sang  &quot;F**k The World&quot;. Other than that, the video was okay. They could  have put some better songs from the bands though. Especially from Godsmack,  Lit, and Metallica. Basically, the video was not bad.",3,50% good 50% sucked!,949276800,"01 31, 2000",CDs and Vinyl
ANKDCFV5320R3,073890015X,"Siddharth Vishwanathan ""Tragicomix""","[2, 2]","Im surprised that people have let their moral stand on the excesses of the event,mar their review of this disc.While I sympathise with those affected,I will stick to reviewing this disc,which is what this forum is for.The Production values : Are top notch.I have bought some DVDs recorded in 2006,which do not look or sound as good as this one.The producers of this release knew their job well.The Music and performances : Im a metalhead and I thought there would be barely 3-4 songs on this disc that I would like.Well barring 3-4 songs ( out of 29 ),I loved EVERY performance on this disc.The disc really captures the environment of the gig and brings it into your room.Its fun to watch the crowd go crazy during KORN and Metallica's set.There are some weak moments tho',but they can be easily overlooked.Im surprised that some killer acts like Godsmack,which made it to the audio CD did not make it to the DVD - thats disappointing.The Extras - There's lots of em'.All the songs are interspresed with a walk around the Woodstock ground,so you get a good idea of what was happening around the place over the 3 days.So that makes it about 1 hours worth of bonus material,apart from band interview snippets and some other backstage stuff.All in all,if you are a fan of great live music and grand concerts,this disc is an awesome deal.BUY IT !",5,Excellent DVD,1188518400,"08 31, 2007",CDs and Vinyl
A24E0F4QEQ4VXM,073890015X,Spank Master 5000,"[10, 10]","I didn't go to Woodstock '99, so I really can't say whether or not this program gives the full effect of what went on.  I can say that this DVD is a middle-of-the-road concert experience.The performances themselves vary greatly in music style, and there seems to be little bit for everyone.  The footage isn't of great quality, as this DVD has artifacting all over the place all the time (even on the menu screens).  It's not really distracting that much, as the music is the main priority here.  And that said, the Dolby Digital 5.1 mix leaves much to be desired.  All they've done is put the performance in the front 3 speakers and shoved the crowd to the back - it could have been mixed MUCH better than that. Also of note is that the loading time on this disc is the slowest I have ever seen - expect at least a 5 second delay between menus and a 10 second delay on start-up.If you're looking for a variety of musical styles and performances of the late 90's, this is a good choice if you can look past it's technical shortcomings.  If you're only a fan of one or two of the artists, it's really not worth it.  Everything on this disc screams mediocrity.",3,Average,974851200,"11 22, 2000",CDs and Vinyl
AJ1S12KV4D5Z3,738900370,"Andy Reddings ""Electric Blues""","[0, 5]",Joe was good. Eric Johnson was very good. Steve Vai was irritating. The jams were pretty good though.Highlight of this album: Manhattan,3,I love Joe and Eric. Steve Vai was a mess.,1080345600,"03 27, 2004",CDs and Vinyl
A2AXP78ZZ42FVC,738900370,"Charles Scott Bennett ""Mr. Bennett""","[5, 5]","For those of you guitar music lovers, (mostly men, I guess), this is a great intro to three of the biggest names in guitar-centric music. More importantly, this is a great opportunity to get a load of Steve Vai's performance antics. He's a hoot! I still can't get over Satriani trading in his hair for a pair of sunglasses. He looks like Billy Corgan. The biggest treasure of this performance is Eric Johnson. I never heard him play before. He writes the most accessible music of the three and I am a new fan. All in all, a great success. Just, please wear a closed shirt next time, Steve. You should be heard more, and seen less.",4,Good Stuff This!,1085011200,"05 20, 2004",CDs and Vinyl
A1CQS2B5PD3252,738900370,Dave Keener,"[2, 5]",JOE AND STEVE PLAY ALMOST THE SAME. Eric has so much talent. I only wish I could hear more Eric Johnson!,5,3 Great Guitar Players!,1128038400,"09 30, 2005",CDs and Vinyl
